CLIENTNUM,Customer_Age,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag,Amt_per_Trans
811604133,0.44680851063829785,0.4000000000000001,0.5,0.3333333333333333,0.03185529828252872,0.6197854588796186,0.16867824551074476,0.034271725826193394,0.1007751937984496,0.09504577275175013,0.6266266266266267,0,0.17432139947784217
789124683,0.5957446808510637,0.6000000000000001,0.3333333333333333,0.5,0.325860020497193,0.0,0.3164556962025316,0.033381551129409145,0.08527131782945738,0.20193861066235866,0.0,0,0.19712468145919912
771071958,0.31914893617021267,1.0000000000000002,0.16666666666666666,0.3333333333333333,0.1913585285554921,0.6630909813269765,0.2346187812775979,0.030099031935017246,0.09302325581395349,0.22428648357565967,0.21521521521521522,0,0.16740086087420655
720466383,0.702127659574468,0.6000000000000001,0.16666666666666666,0.3333333333333333,0.4034651744226473,0.5458879618593564,0.27112157786282015,0.03822187604317348,0.1007751937984496,0.35002692514808836,0.0930930930930931,0,0.19236794588665493
804424383,0.7872340425531915,0.4000000000000001,0.5,0.3333333333333333,0.2653358607158297,0.40127135478744536,0.24816014130114805,0.07755647045732725,0.23255813953488372,0.2692514808831449,0.09909909909909911,0,0.1663910861263639
718813833,0.3829787234042553,0.8,0.3333333333333333,0.3333333333333333,0.26185919819092623,0.0,0.15454813070356196,0.03015466785356626,0.06201550387596899,0.4229940764674206,0.0,0,0.22978840596752645
806624208,0.44680851063829785,1.0000000000000002,0.0,0.0,0.10117692584429996,0.5411203814064363,0.21754489255225198,0.029765216423723154,0.21705426356589144,0.2423263327948304,0.2852852852852853,0,0.04888519310109432
778348233,0.5744680851063829,0.4000000000000001,0.3333333333333333,0.5,0.0397458106216575,0.7195073500198649,0.2876067118045334,0.02937576499388005,0.11627906976744187,0.6922455573505655,0.6586586586586587,0,0.13084701500230225
712991808,0.5744680851063829,0.2,0.8333333333333333,0.16666666666666666,0.030615792512780522,0.6714342471195868,0.38946128937297614,0.06042060754423055,0.12403100775193798,0.43080236941303185,0.6906906906906907,0,0.2469768344238316
709029408,0.31914893617021267,0.6000000000000001,0.16666666666666666,0.3333333333333333,0.22627631304474013,1.0,0.5080953782749484,0.060031156114387446,0.10852713178294573,0.4488422186322025,0.2822822822822823,0,0.2751765998599571
788658483,0.5744680851063829,0.8,0.3333333333333333,0.5,0.03663193027326569,0.591974572904251,0.5151604356785399,0.05012796261266274,0.13953488372093023,0.2692514808831449,0.5625625625625627,0,0.18271830864693264
787937058,0.6808510638297872,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.33607838513560495,0.6738180373460468,0.1527818663526641,0.043451652386780906,0.10852713178294573,0.19224555735056542,0.13513513513513514,0,0.20258796776723256
715318008,0.6170212765957447,0.6000000000000001,0.3333333333333333,0.16666666666666666,0.06293363807036162,0.7604290822407628,0.15013246982631734,0.04990541893846667,0.2558139534883721,0.13004846526655897,0.5445445445445446,0,0.07940708710106309
713962233,0.6170212765957447,1.0000000000000002,0.3333333333333333,0.5,0.04827119176968169,0.9129916567342073,0.5075066234913158,0.07605430065650384,0.20930232558139536,0.3166397415185784,0.7577577577577578,0,0.18468768746067368
785432733,0.34042553191489355,0.2,0.5,0.5,0.42308564380232,0.0,0.25463644392110685,0.02536997885835095,0.09302325581395349,0.32310177705977383,0.0,0,0.144813794146147
715190283,0.6595744680851062,0.4000000000000001,0.5,0.3333333333333333,0.06752887897284274,0.3520063567739372,0.38857815719752725,0.05307666629576055,0.13953488372093023,0.14970382337102855,0.24124124124124124,0,0.19378407327084748
708300483,0.851063829787234,0.8,0.6666666666666666,0.5,0.19480495923235294,0.24036551450139054,0.30968501619075656,0.010793368198508953,0.046511627906976744,0.038502961766289714,0.07707707707707709,1,0.14534525453974842
827111283,0.4042553191489361,0.2,0.3333333333333333,0.3333333333333333,0.9368154375908845,0.22963845848232023,0.3067412422725935,0.03332591521086013,0.13953488372093023,0.12762520193861066,0.018018018018018018,0,0.11966432909179506
758551608,0.5319148936170212,0.6000000000000001,0.16666666666666666,0.0,0.14410615006484734,0.8756456098529996,0.23638504562849574,0.046567263825525756,0.13953488372093023,0.14970382337102855,0.3553553553553554,0,0.16935587589352594
773146383,0.5106382978723404,0.4000000000000001,0.3333333333333333,0.5,0.47964943149009753,1.0,0.42655284074183103,0.069322354512073,0.17829457364341086,0.32310177705977383,0.14514514514514515,0,0.19919990775802363
778493808,0.4893617021276596,0.8,0.3333333333333333,0.16666666666666666,0.07460313141482028,0.0,0.35737415366499853,0.069322354512073,0.17054263565891473,0.2692514808831449,0.0,0,0.20892120412431595
720572508,0.25531914893617014,0.2,0.5,0.5,0.2536965992194137,0.8164481525625745,0.2876067118045334,0.02959830866807611,0.1007751937984496,0.24690360796984387,0.2092092092092092,0,0.15297055583924676
712661433,0.4893617021276596,0.4000000000000001,0.3333333333333333,0.5,1.0000000000000002,0.0,0.4771857521342361,0.051963947924780235,0.13953488372093023,0.3589122240172321,0.0,0,0.1896083130354079
789172683,0.6382978723404255,1.0000000000000002,0.3333333333333333,0.0,0.025536842041617165,0.5681366706396503,0.6817780394465704,0.06848781573383776,0.1317829457364341,0.1583198707592892,0.6266266266266267,0,0.26508131284631575
738406533,0.702127659574468,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.0335482817729165,0.8025427095748907,0.6938475125110393,0.06726382552575944,0.1317829457364341,0.45772751750134627,0.7937937937937939,0,0.2603178530221847
799723908,0.42553191489361697,0.6000000000000001,0.5,0.5,0.544768832173942,0.5701231624950338,0.2316750073594348,0.03933459441415378,0.1317829457364341,0.21540118470651592,0.07407407407407408,0,0.15162436067155757
771490833,0.5531914893617021,0.8,0.16666666666666666,0.16666666666666666,0.09996765192259438,0.48748510131108463,0.18369149249337652,0.0350506286858796,0.23255813953488372,0.16155088852988692,0.2592592592592593,0,0.05473125743070972
720756708,0.5531914893617021,1.0000000000000002,0.5,0.3333333333333333,0.03578543852807179,0.6154151767977751,0.3888725345893435,0.07610993657505286,0.15503875968992248,0.3077544426494346,0.5915915915915916,0,0.2540820510705949
779471883,0.5957446808510637,0.2,0.5,0.16666666666666666,0.0,0.3210170838299563,0.29349425964085957,0.010849004117057973,0.0697674418604651,0.2423263327948304,0.5625625625625627,1,0.10503817942503174
711525033,0.851063829787234,0.4000000000000001,0.6666666666666666,0.3333333333333333,0.0523827231034806,0.8657131505760827,0.3603179275831616,0.07989317903638589,0.21705426356589144,0.5177705977382876,0.6876876876876878,0,0.18749845523223843
712813458,0.4893617021276596,0.6000000000000001,0.3333333333333333,0.0,0.5539895458269469,1.0,0.19546658816602885,0.05029487036830978,0.19379844961240308,0.06731287022078622,0.12712712712712715,0,0.12429942295313298
714374133,0.6382978723404255,0.0,0.5,0.5,0.4332435447446467,0.0,0.30644686488077716,0.005118504506509403,0.03875968992248062,0.09800753904146474,0.0,1,0.12274047246523556
717891558,0.4893617021276596,1.0000000000000002,0.6666666666666666,0.3333333333333333,0.05622216780489576,0.8740564163686929,0.1995878716514572,0.03015466785356626,0.17054263565891473,0.16155088852988692,0.6676676676676677,0,0.08030778887277709
716632758,0.4893617021276596,0.2,0.3333333333333333,0.0,0.041227171175746806,0.9388160508541915,0.22078304386223138,0.04367419606097697,0.23255813953488372,0.16155088852988692,0.8438438438438439,0,0.0773847567079694
768563658,0.6382978723404255,0.6000000000000001,0.3333333333333333,0.5,0.09129111153435701,0.7469209376241558,0.3258757727406535,0.050851229553799934,0.14728682170542637,0.3815293484114163,0.42242242242242245,0,0.17518034146330289
711427458,0.3829787234042553,0.6000000000000001,0.16666666666666666,0.3333333333333333,0.14616191573174678,0.38855780691299163,0.6697085663821019,0.04723489484811394,0.11627906976744187,0.2915993537964459,0.15615615615615616,0,0.20591048099456402
714091983,0.34042553191489355,0.6000000000000001,0.6666666666666666,0.5,0.05737097803051603,0.6964640444974176,0.20312040035325285,0.036608434405252036,0.1317829457364341,0.3365643511039311,0.5255255255255256,0,0.14101483651781108
787584108,0.6170212765957447,0.6000000000000001,0.3333333333333333,0.5,0.060394162834779934,0.8009535160905841,0.265234030026494,0.03265828418827195,0.17829457364341086,0.22428648357565967,0.5875875875875876,0,0.08245577463024942
712030833,0.4680851063829786,0.2,0.6666666666666666,0.6666666666666666,1.0000000000000002,0.0,0.2246099499558434,0.010070101257371757,0.03875968992248062,0.13462574044157244,0.0,1,0.15742712082095364
711481533,0.276595744680851,0.8,0.5,0.5,0.13567146446095105,0.4970202622169249,0.2778922578745952,0.044842550350506286,0.13953488372093023,0.31071620893914914,0.21121121121121122,0,0.16288344752859465
710082708,0.3829787234042553,0.2,0.6666666666666666,0.3333333333333333,0.6807819165177749,0.8351211760031784,0.29349425964085957,0.042617113608545684,0.12403100775193798,0.1973613354873452,0.08808808808808809,0,0.17502527344394972
708155733,0.5744680851063829,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.40195358202051534,0.6491855383392928,0.2911392405063291,0.04334038054968288,0.1007751937984496,0.24690360796984387,0.11111111111111112,0,0.21575220320511654
788979258,0.5319148936170212,0.6000000000000001,0.16666666666666666,0.6666666666666666,1.0000000000000002,0.601907032181168,0.17427141595525464,0.04356292422387893,0.17054263565891473,0.16155088852988692,0.044044044044044044,0,0.12433596085519308
807986133,0.6595744680851062,0.8,0.5,0.5,0.15556402047300752,0.721891140246325,0.18251398292611126,0.04690107933681985,0.19379844961240308,0.17959073774905765,0.2762762762762763,0,0.11411056797866045
788730933,0.3829787234042553,1.0000000000000002,0.5,0.5,0.019520704281132013,0.5832340087405642,0.29555490138357376,0.034605541337487486,0.13953488372093023,0.14970382337102855,0.7047047047047047,0,0.12446645336255058
711314058,0.4893617021276596,0.2,0.3333333333333333,0.3333333333333333,0.007518660608204324,0.4398092967818832,0.5048572269649692,0.06453766551685769,0.05426356589147288,0.6462035541195477,0.6566566566566567,0,0.46240827288712494
717975333,0.5106382978723404,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.721383288439039,0.5284068335319825,0.3155725640270827,0.01819294536552798,0.03875968992248062,0.5385029617662898,0.05305305305305306,0,0.21432881362921016
715971108,0.5319148936170212,0.4000000000000001,0.3333333333333333,0.5,1.0000000000000002,0.7004370282081843,0.3726817780394466,0.05786135529097586,0.24031007751937986,0.2827140549273021,0.05105105105105105,0,0.10912817308310668
720096558,0.6170212765957447,0.8,0.5,0.5,0.023511308222760353,0.41080651569328563,0.22313806299676187,0.0573049961054857,0.20155038759689922,0.07700592353257943,0.46746746746746753,0,0.13820006480355182
719580033,0.5957446808510637,0.6000000000000001,0.3333333333333333,0.5,0.044492210764351815,0.8065156932856575,0.22637621430674124,0.04150439523756537,0.08527131782945738,0.10770059235325796,0.6986986986986987,0,0.237768747750811
820582308,0.34042553191489355,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.6492198671612597,0.6070719110051649,0.12187224021195171,0.049182151997329476,0.19379844961240308,0.14054927302100162,0.06706706706706708,0,0.12095881476478135
789973308,0.3829787234042553,0.4000000000000001,0.5,0.5,0.6915142225729117,0.767580452920143,0.3862231380629968,0.046233448314231665,0.10852713178294573,0.31825525040387725,0.07907907907907909,0,0.21476726845393132
712876233,0.5744680851063829,0.8,0.5,0.3333333333333333,0.11589983584106514,0.601907032181168,0.2522814247865764,0.04334038054968288,0.17829457364341086,0.11712439418416802,0.2872872872872873,0,0.11646923982073903
804595158,0.3829787234042553,1.0000000000000002,0.6666666666666666,0.3333333333333333,0.16814046925874535,1.0,0.13982926111274654,0.03349282296650717,0.1007751937984496,0.5048465266558967,0.3603603603603604,0,0.1707629255380763
714826758,0.23404255319148937,0.6000000000000001,0.6666666666666666,0.3333333333333333,0.16928927948436562,0.7155343663090982,0.2210774212540477,0.10175809502614888,0.3643410852713178,0.26009693053311794,0.2562562562562563,0,0.12801218661509928
779058108,0.4893617021276596,1.0000000000000002,0.16666666666666666,0.3333333333333333,0.03318549959640483,0.724274930472785,0.20694730644686488,0.0532992099699566,0.1007751937984496,0.09504577275175013,0.7197197197197197,0,0.26124983429212334
710790258,0.44680851063829785,1.0000000000000002,0.5,0.3333333333333333,0.83033886878471,0.7544696066746126,0.25022078304386225,0.04584399688438856,0.19379844961240308,0.10770059235325796,0.06606606606606608,0,0.11093699019972636
715623483,0.44680851063829785,0.6000000000000001,0.6666666666666666,0.0,0.21551377514156064,0.6734207389749702,0.36561672063585515,0.05268721486591743,0.24031007751937986,0.38018309100700054,0.19819819819819823,0,0.09586758814032054
715156383,0.3829787234042553,1.0000000000000002,0.3333333333333333,0.3333333333333333,1.0000000000000002,0.6090584028605482,0.2720047100382691,0.06081005897407367,0.14728682170542637,0.14162627894453422,0.044044044044044044,0,0.21126466956679105
711013983,0.6170212765957447,0.2,0.6666666666666666,0.5,0.02175786103628729,0.0,0.17221077421254047,0.005841771447646599,0.015503875968992248,0.19224555735056542,0.0,1,0.18772922092946012
755420433,0.702127659574468,0.2,0.5,0.5,0.2628568491763333,0.5629717918156536,0.11274654106564616,0.031044842550350508,0.07751937984496124,0.2202477113624125,0.14014014014014017,0,0.20029825923813319
794543958,0.5744680851063829,0.8,0.6666666666666666,0.3333333333333333,1.0000000000000002,0.4843067143424712,0.3323520753606123,0.06008679203293646,0.1317829457364341,0.5385029617662898,0.03503503503503504,0,0.23238665678068884
716396358,0.5531914893617021,0.8,0.5,0.0,0.04978278417181365,0.7588398887564561,0.27112157786282015,0.05680427283854457,0.19379844961240308,0.17959073774905765,0.6196196196196196,0,0.1438419808549902
715398033,0.5744680851063829,0.6000000000000001,0.3333333333333333,0.16666666666666666,0.5321319196921189,0.8168454509336511,0.17868707683249926,0.0390564148214087,0.1627906976744186,0.1943995691976306,0.10810810810810811,0,0.11668068105260193
711743883,0.36170212765957444,0.8,0.3333333333333333,0.5,0.07823095317993695,0.0,0.142184280247277,0.04044731278513408,0.17054263565891473,0.16155088852988692,0.0,0,0.11410534827836613
719720058,0.3829787234042553,0.6000000000000001,0.5,0.16666666666666666,0.3421549865921754,0.33253873659118,0.568737120989108,0.050239234449760764,0.031007751937984496,0.4846526655896608,0.06606606606606608,0,0.47815334530428233
778992108,0.6595744680851062,0.8,0.5,0.5,0.11571844475280932,0.0,0.501030320871357,0.055969734060309334,0.14728682170542637,0.440495422724825,0.0,0,0.19372647657794487
717539808,0.5319148936170212,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.25671978402367757,0.0,0.21518987341772153,0.042617113608545684,0.08527131782945738,0.3589122240172321,0.0,0,0.2433364280647304
714070758,0.4893617021276596,0.6000000000000001,0.5,0.0,0.9028348403909583,0.7759237187127532,0.25758021783926993,0.05864025815066207,0.19379844961240308,0.5875067312870221,0.062062062062062065,0,0.14935398436577044
714107958,0.4042553191489361,0.6000000000000001,0.6666666666666666,0.5,0.1553221656886664,0.0,0.1704445098616426,0.05313230221430956,0.186046511627907,0.16666666666666669,0.0,0,0.1400150194156873
789140283,0.5744680851063829,0.8,0.6666666666666666,0.16666666666666666,0.03705517614586263,0.8092967818831943,0.25022078304386225,0.04317347279403583,0.14728682170542637,0.2512116316639742,0.7657657657657658,0,0.14736113879133997
715550508,0.4042553191489361,0.8,0.16666666666666666,0.3333333333333333,0.0331552677483622,0.9694080254270957,0.501913453046806,0.044620006676310234,0.07751937984496124,0.329025309639203,0.963963963963964,0,0.2716202440594411
719712633,0.8085106382978723,1.0000000000000002,0.6666666666666666,0.5,0.008183761265142385,0.3555820421136273,0.48748896084780685,0.06470457327250473,0.17054263565891473,0.2374798061389338,0.5245245245245246,0,0.19375797476937598
772629333,0.4042553191489361,0.8,0.6666666666666666,0.3333333333333333,0.06093833609954744,0.4767580452920143,0.17574330291433618,0.04467564259485925,0.15503875968992248,0.08185245018847605,0.34734734734734735,0,0.14398117286283815
720336708,0.5744680851063829,0.8,0.5,0.3333333333333333,0.0710660051938315,0.6777910210568137,0.308213129231675,0.06114387448536776,0.248062015503876,0.18309100700053854,0.4504504504504505,0,0.11207836466407983
802013583,0.6382978723404255,0.4000000000000001,0.3333333333333333,0.0,0.24943390864540163,0.8939213349225268,0.1695613776861937,0.03605207521976188,0.0697674418604651,0.1957458266020463,0.23223223223223227,0,0.24442066054691472
711887583,0.44680851063829785,0.2,0.5,0.5,0.12125087294461226,0.6468017481128328,0.2048866647041507,0.01813730944697897,0.06201550387596899,0.10366182014001078,0.2992992992992993,1,0.15963563401214162
714778833,0.4893617021276596,0.6000000000000001,0.6666666666666666,0.0,0.6528174570783337,0.77870480731029,0.18221960553429498,0.04334038054968288,0.09302325581395349,0.2692514808831449,0.0850850850850851,0,0.23064464771277318
713843283,0.31914893617021267,0.8,0.5,0.5,1.0000000000000002,0.8156535558204211,0.304386223138063,0.05435629242238789,0.12403100775193798,0.1973613354873452,0.05905905905905906,0,0.2224683339650593
779155158,0.5744680851063829,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.045399166205630996,0.5021851410409217,0.1654400942007654,0.04167130299321242,0.17829457364341086,0.13462574044157244,0.43043043043043044,0,0.11115463588472502
721091583,0.3829787234042553,0.4000000000000001,0.5,0.5,0.04815026437751114,0.7465236392530791,0.23196938475125112,0.04384110381662401,0.03875968992248062,0.4038772213247173,0.6206206206206206,0,0.3939978573593902
713572683,0.3829787234042553,0.4000000000000001,0.5,0.0,0.012809234015666152,0.0,0.25993523697380044,0.03983531768109491,0.186046511627907,0.2124394184168013,0.0,0,0.09892062603986143
716657058,0.36170212765957444,0.2,0.5,0.5,0.2091953189006491,0.3678982916170044,0.2243155725640271,0.05875152998776009,0.20930232558139536,0.14593430263866453,0.11111111111111112,0,0.13554914674417667
779509983,0.5744680851063829,1.0000000000000002,0.16666666666666666,0.3333333333333333,1.0000000000000002,0.36988478347238773,0.24374448042390343,0.0284855902970958,0.08527131782945738,0.2961766289714594,0.02702702702702703,0,0.17262688807795365
717929133,0.3829787234042553,0.8,0.3333333333333333,0.5,0.3933677371764059,0.9694080254270957,0.3776861937003238,0.040336040948036056,0.15503875968992248,0.17959073774905765,0.1691691691691692,0,0.12878140560583812
808284783,0.7659574468085105,1.0000000000000002,0.0,0.0,0.0,0.0,0.2393288195466588,0.08017135862913097,0.26356589147286824,0.2948303715670436,0.0,0,0.1473382310157537
708476808,0.5957446808510637,1.0000000000000002,0.5,0.3333333333333333,0.9780819101690869,0.77870480731029,0.18192522814247866,0.029876488260821187,0.1627906976744186,0.22186322024771138,0.05805805805805807,0,0.08556453220142321
710916408,0.6595744680851062,0.6000000000000001,0.5,0.0,0.21246035848925413,0.7493047278506159,0.1648513394171328,0.04628908423278068,0.17054263565891473,0.10527732902530965,0.22322322322322324,0,0.13328774685991668
708492558,0.34042553191489355,0.8,0.5,0.5,0.4126556562276095,0.34366309098132697,0.2764203709155137,0.03321464337376209,0.08527131782945738,0.43753365643511044,0.05705705705705706,0,0.19628952941211122
799825758,0.34042553191489355,0.8,0.16666666666666666,0.3333333333333333,0.05516405312340338,0.66507747318236,0.17309390638798938,0.04122621564482029,0.19379844961240308,0.09316101238556812,0.5135135135135136,0,0.09707346621806695
718619883,0.5957446808510637,0.2,0.3333333333333333,0.3333333333333333,0.0016839139359749941,0.28049264998013507,0.49278775390050045,0.044230555246467115,0.10852713178294573,0.8077544426494346,0.4734734734734735,0,0.20599817195950823
711844758,0.4680851063829786,1.0000000000000002,0.16666666666666666,0.0,0.3661893057860734,0.5141040921732221,0.23285251692670003,0.048848336486035385,0.20930232558139536,0.284329563812601,0.0950950950950951,0,0.10742483726656746
714798783,0.4893617021276596,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.5274762150935525,0.3555820421136273,0.5375331174565794,0.040336040948036056,0.06201550387596899,0.4229940764674206,0.04704704704704705,0,0.28922339331861635
826762908,0.5531914893617021,0.4000000000000001,0.3333333333333333,0.0,0.31857414511891696,0.5057608263806118,0.30144244921989993,0.08784911538889507,0.20155038759689922,0.301023155627356,0.10610610610610612,0,0.2273525458301867
771894558,0.5106382978723404,0.6000000000000001,0.16666666666666666,0.6666666666666666,0.2577476668571273,0.619388160508542,0.5513688548719459,0.06208968510070101,0.11627906976744187,0.2116316639741519,0.15615615615615616,0,0.2683464480348565
721074183,0.4893617021276596,0.6000000000000001,1.0,0.5,0.6868887498223879,0.47516885180770757,0.20959670297321165,0.03343718704795816,0.10852713178294573,0.2692514808831449,0.05005005005005006,0,0.15874248529511706
715259583,0.5744680851063829,0.4000000000000001,0.3333333333333333,0.5,0.11862070216490267,0.755264203416766,0.24021195172210774,0.0580282630466229,0.21705426356589144,0.2692514808831449,0.3553553553553554,0,0.12703784256016337
718414008,0.5106382978723404,0.4000000000000001,0.3333333333333333,0.3333333333333333,1.0000000000000002,0.4064362336114422,0.29555490138357376,0.030822298876154442,0.023255813953488372,0.16828217555196556,0.030030030030030033,0,0.36659630455288517
719666283,0.6170212765957447,0.6000000000000001,0.16666666666666666,0.0,0.05247341864760852,0.7751291219705999,0.22549308213129232,0.040781128296428173,0.14728682170542637,0.1645126548196015,0.6156156156156156,0,0.1386928365094964
714877233,0.5744680851063829,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.32722045365911173,0.7294398092967819,0.4662937886370327,0.06392567041281852,0.21705426356589144,0.41276252019386106,0.15015015015015015,0,0.14334528516382736
785387883,0.44680851063829785,0.6000000000000001,0.5,0.5,0.07103577334578887,0.611839491458085,0.16661760376803061,0.060309335707132525,0.28682170542635654,0.10285406569736134,0.40740740740740744,0,0.08638707385383992
771075258,0.6170212765957447,0.2,0.5,0.3333333333333333,1.0000000000000002,0.6066746126340882,0.15484250809537828,0.04217202626015355,0.248062015503876,0.09558427571351642,0.044044044044044044,0,0.0646138899879167
711318033,0.44680851063829785,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.04497592033303404,0.0,0.19899911686782457,0.0441749193279181,0.10852713178294573,0.22778675282714056,0.0,0,0.20575458594577425
783554958,0.6808510638297872,1.0000000000000002,0.16666666666666666,0.0,0.9266575366485579,0.0,0.1669119811598469,0.047735618115055084,0.15503875968992248,0.09800753904146474,0.0,0,0.1546989574671331
720201033,0.5744680851063829,0.4000000000000001,0.5,0.3333333333333333,0.3092929677698268,0.8847834723877632,0.1831027377097439,0.011683542895293202,0.1007751937984496,0.09504577275175013,0.1911911911911912,1,0.07112565522463116
718039683,0.5531914893617021,0.4000000000000001,0.16666666666666666,0.3333333333333333,0.36561490067326324,0.5164878823996821,0.249043273476597,0.05624791365305441,0.14728682170542637,0.3815293484114163,0.09609609609609611,0,0.1947344187037406
